,Date,Text,Tone,X Likes,X reposts,X followers,Impressions,Estimated reach,Queries,Compound_Sentiment_Score,Sentiment
3450,21/04/2023 10:06:42,".@ONGC_ Director Exploration @SushmaRawatONGC tells Bloomberg TV that ONGC has become aggressive on exploration and partnerships with Exxon, Chevron, Total will help in that bid. ",positive,12,2,1730,2332,186,Chevron,0.3655766425654292,neutral
3451,21/04/2023 07:53:53,"@novieverest Not just chevron, mobil, NLNG, Total and all oil companies",neutral,0,0,25,25,2,Chevron,-0.19561264663934708,neutral
3452,21/04/2023 03:11:48,"𝗦𝗵𝗶𝗽𝗽𝗶𝗻𝗴 giants reap record-breaking profits in 2022 as global demand for oil surges ~
Saudi Aramco: $161 billion
Shell: $39.9 billion
TotalEnergies: $36.2 billion
Chevron: $35.5 billion
BP: $27.7 billion
PetroChina: $21.7 billion",neutral,5,4,72726,73930,5914,Chevron,0.4736944828182459,positive
3453,21/04/2023 00:10:21,"You bigots do u really want to go this route. All the Oil companies r dominated by Yorubas. Chevron, LNG, Mobil, Total etc while the oil is drilled in SS & SE. All their head offices r in Lagos, if it were u guys u would hv long forced d companies to sack SS & SE people. ",negative,0,0,7068,7068,565,Chevron,-0.7637890130281448,negative
3454,20/04/2023 22:39:16,"Please which oil well is Mobil, shell, Chevron, Ajip, NPDC, NNPC, Totalenergies and conoil drilling in Lagos?",neutral,4,0,3081,3081,246,Chevron,-0.04622649401426315,neutral
3455,20/04/2023 21:46:24,"Lets compare the largest oil companies with the largest Wind turbine company in the world (Vestas) . 14 billion revenue (half of BP’s profit) and - €8 billion profit.
Yes it’s a green revolution. ",neutral,0,0,998,998,79,Chevron,0.3396565839648247,neutral
3456,20/04/2023 20:50:48,NNPC is losing money. Buhari is minister of petroleum 😌😌,negative,1,3,2497,3400,272,Chevron,-0.5086775794625282,negative
3457,20/04/2023 20:30:14,"@stats_feed Saudi Aramco worth more than all of these top 15 oil companies combined🛢️
🇸🇦 Saudi Aramco $1.88 trillion
🇺🇲Exxon Mobil
🇺🇲Chevron
🇬🇧Shell
🇨🇳PetroChina
🇫🇷TotalEnergies
🇺🇲ConocoPhillips
🇬🇧BP
🇦🇪TAQA
🇨🇳Sinopec
🇳🇴Equinor
🇨🇦Enbridge
🇺🇲Southern Company
🇨🇳CNOOC
🇺🇲Duke Energy
🇧🇷Petrobras",positive,0,0,10322,10322,825,Chevron,0.0668644905090332,neutral
3458,20/04/2023 20:01:21,"Some of you homeless !diots just wake up to tweet rubbish without minding the after effect. Not even a single Yoruba man will be left to work as a gate man in the SS or SE let alone work with companies like SPDC, NPDC, Chevron, Agip,Total or any of these high profile companies.",negative,1,0,28421,28421,2273,Chevron,-0.773332204669714,negative
3459,20/04/2023 19:21:23,"Profits of world’s largest oil and gas companies in 2022:
Saudi Aramco 🇸🇦: $161 billion
Shell 🇬🇧 + TotalEnergies 🇫🇷 + Chevron 🇺🇸 + BP 🇬🇧 + PetroChina 🇨🇳: $161 billion",neutral,32,10,32641,35651,2852,Chevron,0.11761661060154438,neutral
3460,20/04/2023 18:39:20,Damn Biden and his gas prices tho.,negative,0,0,1269,1269,101,Chevron,-0.9104561731219292,negative
3461,20/04/2023 18:34:53,"@coolGodwin1 @PIDOMNIGERIA I'm from Delta State, oil well is very close to my village and they're shared it to Otedola and the other rich ladies. No jobs for we in Shell, Chevron, ExxonMobil, Total, etc. Only Yorubas and Hausa/Fulani. Omo, the restructuring should begin. Let Yorubas get their Yoruba jobs.",neutral,2,0,176,176,14,Chevron,-0.5688662976026535,negative
3462,20/04/2023 17:14:10,Shell Total ElF Chevron should move back to the Niger delta there is no oil in Lagos state,neutral,2,1,5185,5486,438,Chevron,-0.5907618757337332,negative
3464,19/04/2023 18:32:14,"@novieverest Chevron is a multinational oil company not an oil drilling company like NNPC even your illiterate followers too are displaying steeewpeedity... You should even tell Mobil, TOTAL, SHELL etc why they have head quarter in Lagos...",negative,0,0,166,166,13,Chevron,-0.6759361326694489,negative
3465,19/04/2023 18:25:55,@ClimatePower Redirecting all CEO bonuses into rapid emission reductions programs & renewable energy investment. They have also committed to redirecting all & any government studies into their stop climate chaos campaign. #ClimateActionNow @Shell @bp_plc @exxonmobil @Chevron @TotalEnergies,neutral,0,0,2742,2742,219,Chevron,0.26353711262345314,neutral
3468,19/04/2023 00:02:23,"@quickchit @Hyliion @Walmart @Chevron @Cummins Can't use 15L on ports or downtown area, needs to be 0 emission. Hyliion has 75 mile battery pack. As well as total range is higher with ERX",neutral,3,0,2156,2156,172,Chevron,-0.21046394854784012,neutral
3469,18/04/2023 17:20:23,"#StopFossilFuelFinancing #PeoplesAGM Our message is simple: Gas is not Clean Energy, we want renewable energy @MBuhari @ProfOsinbajo
@FMPRng @nnpclimited @NDDCOnline
@EnergySummitNGR @Shell @Shell_Nigeria @nigeriaLNG @Oando_PLC @TotalEnergies
@exxonmobil @TotalEnergiesNG @Chevron ",neutral,5,4,3102,4306,344,Chevron,-0.4200928248465061,neutral
3471,18/04/2023 11:11:58,"As a European Oil & Gas Major, TotalEnergies $TTE rarely gets the attention that @Chevron or @exxonmobil do. The company, however, is well-positioned and appears too conservatively priced when business fundamentals are concerned. $CVX $XOM ",negative,1,0,69,69,5,Chevron,0.40613554790616035,neutral
3474,16/04/2023 23:21:27,"@GregAbbott_TX So then why aren't gas prices going down? 
Feb 10, 2023 Five of the West's largest energy companies - Exxon Mobil, BP, Shell, TotalEnergies and Chevron - have reported nearly $200 billion in 2022 profits combined.",neutral,0,0,102,102,8,Chevron,-0.07436111196875572,neutral
3475,16/04/2023 20:32:05,"@GOP Biden has no control over your buddies in the oil companies. They are the reason prices are so high.
",neutral,0,0,63,63,5,Chevron,-0.8681508637964725,negative
3476,16/04/2023 16:59:32,"@RepMTG There are some very powerful companies ( ExxonMobil, Chevron, Shell, BP, Eni and TotalEnergies, Peabody Energy, , Cloud Peak Energy, Murray Energy, ""Space Laser Intl""..to name a few) that are getting rich beyond their wildest dreams convincing others that carbon is NOT the enemy.",positive,3,0,626,626,50,Chevron,0.3406868577003479,neutral
3477,16/04/2023 04:21:03,"@MackinacCenter ARE YOU TRYING TO HIDE YOUR REAL MOTIVATION?
The bribes from big oil, disguised as campaign donations?
DOUBLE PROFITS FOR OIL COMPANIES.
How much oil stock is held by the @GOP politicians?
",neutral,5,0,3420,3420,273,Chevron,-0.802113838493824,negative
3478,15/04/2023 22:24:44,Check out this listing I just added to my #Poshmark closet: NEW🌼 YSL Couture Clutch Eyeshadow Palette Holiday Edition.  #shopmycloset @poshmarkapp,neutral,0,0,33,33,2,Chevron,0.5948754483833909,positive
3480,15/04/2023 18:24:23,Big tech company experience 😀 I can’t wait,positive,2,0,1482,1482,118,Chevron,0.989868555800058,positive
3481,15/04/2023 15:30:00,"""We're seeing a high price partly because we're heading in the right direction,"" CBS Professor Bruce Usher recently told @CNBC regarding the record-breaking profits major oil companies have seen over the last year. Watch the video here: ",negative,2,0,131080,131080,10486,Chevron,0.7086267678532749,positive
3482,15/04/2023 07:59:40,"Big Oil
Originally “Seven Sisters” 
1. Esso
2. Gulf
3. Texaco
4. Chevron
5. Mobil
6. Shell
7. BP 
Called sisters because all of them had same origin, Rockefeller’s Standard. 
Thru mergers over times, the Big Oil of today are
1. ExxonMobil
2. Total
3. Chevron
4. Shell
5. BP
6.…",negative,31,7,23724,25831,2066,Chevron,0.014779787510633469,neutral
3483,15/04/2023 06:58:16,"Big Oil: Exxon, Shell, Total, ENI, Chevron, BP and ConocoPhilips 
Big Pharma: Roche, Pfizer, Johnson & Johnson, Novartis, GSK, Sanofi etc 
Big Tech: Amazon, Apple, Facebook, Google and Microsoft 
While those of Tech and Oil are fixed, those of Pharma are a little wide",neutral,131,26,23715,31541,2523,Chevron,0.012795701622962952,neutral
3485,14/04/2023 22:22:32,"@SteveDaines @JoeBiden Perhaps check into the record profits from fossil fuel companies...Five of the West's largest energy companies – Exxon Mobil, BP, Shell, TotalEnergies and Chevron – have reported nearly $200 billion in 2022 profits combined.",neutral,0,0,322,322,25,Chevron,0.0666804164648056,neutral
3486,14/04/2023 14:17:58,"Biggest Oil/Gas Companies in the world. 
1. Saudi Aramco 🇸🇦
2. ExxonMobil🇺🇸
3. Chevron 🇺🇸
4. Shell🇳🇱
5. PetroChina 🇨🇳
6. TotalEnergies 🇫🇷
7. Gazprom 🇷🇺
8. ConocoPhillips 🇺🇸
9. BP 🇬🇧
10.Rosneft 🇷🇺
{Elements}",neutral,1,0,1278,1278,102,Chevron,-0.046735793352127075,neutral
3487,14/04/2023 12:21:46,"Darren Woods joined ExxonMobil in 1992
Mike Wirth joined Chevron in 1982
Bernard Looney joined BP in 1991
Ben van Buerden joined Shell in 1983
Patrick Pouyanné joined Total in 1997
",neutral,0,0,4635,4635,370,Chevron,0.01981827523559332,neutral
3488,14/04/2023 11:54:56,"The “reward” for wrecking the planet
(aka “why they lied for decades”)",negative,2,0,10599,10599,847,Chevron,-0.8334296401590109,negative
3490,14/04/2023 10:48:32,"In 2022, the CEOs of the five oil majors were paid:
Darren Woods, ExxonMobil: $35.9 million
Mike Wirth, Chevron: $23.6m
Bernard Looney, BP: GBP 10m
Ben van Buerden, Shell: GBP 9.7m
Patrick Pouyanné, Total: EUR 4.4m
Blood money.",neutral,0,0,4635,4635,370,Chevron,0.04237972944974899,neutral
3491,14/04/2023 08:17:55,#CCS fail - we have to reduce #emissions phase out #coal & #gas #ClimateActionNow,negative,0,1,3144,3445,275,Chevron,-0.7227238863706589,negative
3495,14/04/2023 01:42:04,"Each time we hear @WoodsideEnergy Santos @exxonmobil & @Chevron climate science denying luddites spruiking CCS as a key 'solution', let's remember the largest CCS facility in the world runs just 33% of the time. A total fail!
So @fbirol @IEA please stop spruiking fossil fuel 🐎💩",neutral,0,0,12033,12033,962,Chevron,-0.78740986995399,negative
3496,13/04/2023 22:12:02,@tismejanie This scratches the surface  Exxon and Chevron have some internal studies I think were leaked that were pretty shocking.,negative,1,0,785,785,62,Chevron,-0.8338640742003918,negative
3497,13/04/2023 21:46:33,⁦@exxonmobil⁩ CEO Gets a 52% Pay Hike. More money than God..!! ⁦@GOP⁩ ⁦@FoxNews⁩ ,neutral,0,0,385,385,30,Chevron,0.10248680412769318,neutral
3498,13/04/2023 16:40:30,DRC offshore oil closer to reality after Sonangol said Congo won't have to reimburse the $200m total it paid Kabila adviser Antoine Ghonda's firm & Dan Gertler's company for selling its shares in Angola/Congo's common interest zone in 2012 🧵 via @markets,neutral,12,7,2369,4476,358,Chevron,-0.16144749522209167,neutral
3506,11/04/2023 21:59:04,ITS NOT MISMANAGEMENT ITS BUSH PLAN TO COLLAPSE EVERYTHING BUSH OWNS ALL COMPANIES WITH CO ARCO AMOCO CONOCO TEXACO CHEVRON PHILLIPS 66&TOTAL GAS BUSH OWNS BUSH TOLD BIDEN CUT RUSSIAS OIL RUSSIA SUPPLIES LESS THA 3% 2 U.S. NOTHING JUST AN EXCUSE 4 BUSH 2 JACK GAS GETS U 2 XS PUM ,negative,0,0,112,112,8,Chevron,-0.22418031096458435,neutral
3507,11/04/2023 19:29:32,"#India: Top Driller Bets on Deepwater Oil as India Seeks to Stem Imports
ONGC to expand exploration acreage to 3 times current level
Signs exploration pacts with Exxon, Chevron, TotalEnergies
#oott
",neutral,21,7,72443,74550,5964,Chevron,0.17460413463413715,neutral
3510,11/04/2023 09:15:27,"Recently, Saudi Aramco reported the historic record profits of $161 billion in 2022‼️ More than those made by the 5 largest international oil companies - Exxon, Chevron, Shell, BP and TotalEnergies - combined together….",neutral,0,0,5,5,0,Chevron,0.7250733938999474,positive
3512,11/04/2023 04:23:17,@SenRickScott Corporate greed is the cause of higher prices. ,negative,0,0,173,173,13,Chevron,-0.8632480027154088,negative
3513,10/04/2023 10:36:13,"Oil companies came under fire after announcing that they made $200 billion in profits last year. Activists and environmentalists argue that the money should be used to help solve climate change, instead of being distributed among oil executives.
",negative,0,0,5,5,0,Chevron,-0.6705239322036505,negative
3519,08/04/2023 16:26:18,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!
#FridaysForFuture #ClimateEmergency #ClimateJustice #MotherEarth #LifesBetterWithTrees #ClimateCrisis #CapitalismKills #TaxTheRich #MakePollutersPay",neutral,2,2,3205,3807,304,Chevron,0.2617823928594589,neutral
3520,08/04/2023 15:00:03,@MarkMazman @RepCasten Yeah they’ll figure it out ,neutral,0,0,992,992,79,Chevron,0.15408319979906082,neutral
3521,07/04/2023 20:49:04,@Zwezda @KimDotcom Are you living in the metaverse?? ,neutral,0,0,1518,1518,121,Chevron,-0.3340352475643158,neutral
3523,07/04/2023 14:34:40,"@env_blockchain @rob_nodl @hedera These enterprises are creating their own in-house carbon credits. Are you working on helping these enterprises substantiate their carbon offset creation? 
VW, GSK, Shell, TotalEnergies, BP, Orsted, Chevron, Bayer.... 
",neutral,1,0,45,45,3,Chevron,0.13717142585664988,neutral
3526,06/04/2023 17:59:39,"GE 2 Outlet 2 USB Surge Protector, 12W/2.4A Total USB
💰 Only 16.80 $ instead of 23.99 $ (- 29%) 
🔎  ",neutral,0,0,728,728,58,Chevron,0.23211183864623308,neutral
3529,06/04/2023 14:27:12,"BP, Chevron, ExxonMobil, Total and Shell made $200 billion in profits in 2022
This is not due to increased prices — this is profits made ON TOP of the rising prices!! 🤯
War profiteering AND driving up inflation, making all of society poorer. Thanks, big oil! #WindfallTaxesNow",negative,1,0,3514,3514,281,Chevron,-0.6778382249176502,negative
3530,06/04/2023 13:16:47,"@FollowThis @TotalEnergies ""Major commitment from seventeen of the world's most important investors takes fight against climate breakdown to a new level"" - Follow This' Mark van Baal
Similar resolutions were filed for 2023 AGMs of #Shell, #BP, #ExxonMobil and #Chevron",neutral,0,0,645,645,51,Chevron,0.4092304576188326,neutral
3531,06/04/2023 12:25:03,"Meanwhile, @Aramco @QatarEnergy @ADNOCGroup @ExxonMobil @TotalEnergies and @Chevron continue with plans to expand oil & gas production by 35.6 billion barrels of oil equivalent above the @IEA's net zero scenario.* #ClimateSuicide #COP28 #PhaseOutNow",neutral,1,1,19074,19375,1550,Chevron,-0.3907953202724457,neutral
3532,06/04/2023 10:46:09,"@MRobertsQLD Meanwhile, the real scammers who pay politicians, news outlets, “experts” and bots on Twitter to spew misinformation about climate change and pollution are raking it in….
",negative,1,0,1295,1295,103,Chevron,-0.7240566154941916,negative
3533,06/04/2023 09:28:01,"Investors join activists to press TotalEnergies on climate targets  via @YahooFinance 
#ESG #sustainability #investment #growth #equity #shareholders #FossilFuel #ESG #netzero #capital",neutral,1,0,1333,1333,106,Chevron,0.2936701700091362,neutral
3534,06/04/2023 09:09:17,Investors join activists to press TotalEnergies on climate targets ,neutral,0,0,218565,218565,17485,Chevron,0.1333933100104332,neutral
3535,06/04/2023 07:34:33,"bp, Chevron, ExxonMobil, TotalEnergies and Shell made $200 billion in profits in 2022 ",neutral,0,0,266,266,21,Chevron,0.42242463305592537,neutral
3538,06/04/2023 01:14:50,"Shine bright like a diamond with this stunning bursting chevron ring - it's perfect for a touch of royalty to any look! ✨
🛍 SHOP this chevron ring here: 
#luxury #diamonds #chevronring #burstingdiamonds ",positive,0,0,150,150,12,Chevron,0.9680793650913984,positive
3539,05/04/2023 20:43:03,"@HouseGOP No it doesn't you liars and insurrectionists. It gives more breaks to the oil companies. BTW, why did you all vote against the oil and gas price gouging bill last year? did you forget how much money oil companies made last year.
",negative,0,0,277,277,22,Chevron,-0.8574201166629791,negative
3540,05/04/2023 20:41:11,"@RepVanOrden @WXOW Why does the H.R. 1 bill give more breaks to oil companies that don't need it after last year's profits. BTW, why did the House GQP clown car caucus vote against the oil and gas price gouging bill last year? 
",negative,2,0,277,277,22,Chevron,-0.7528038239106536,negative
3541,05/04/2023 20:23:46,"And pipeline security is given to the thieves themselves to secure. 
Oil producing state in the mould",neutral,0,0,735,735,58,Chevron,-0.8268038965761662,negative
3542,05/04/2023 18:22:53,All these after APC took over! And you still think they aren't cursed?,neutral,1,0,371,371,29,Chevron,-0.8015481363981962,negative
3543,05/04/2023 16:49:17,Just sad to see.,negative,0,0,698,698,55,Chevron,-0.8708509569987655,negative
3544,05/04/2023 16:27:54,This is so true bro!,neutral,0,0,1148,1148,91,Chevron,0.9754393408074975,positive
3545,05/04/2023 16:05:51,"Especially Warri. Nothing there, so basic.",neutral,0,0,94,94,7,Chevron,-0.7898078709840775,negative
3546,05/04/2023 15:41:06,A client wanted to setup a bank. We had already started the process before they pulled out. I'm talking renting office space in Ikoyi.,neutral,1,0,141,141,11,Chevron,0.006906658411026001,neutral
3550,05/04/2023 15:08:04,@SenateGOP should we cut subsidies?… ,neutral,4,0,501,501,40,Chevron,-0.37624385952949524,neutral
3551,05/04/2023 14:53:37,And the Chinese and Indians looking for free labour,neutral,0,0,1108,1108,88,Chevron,-0.1429235190153122,neutral
3552,05/04/2023 14:44:03,"Warri nor dey carry last, but na we first carry last, thus we nor dey carry last.",neutral,0,0,91,91,7,Chevron,0.035378843545913696,neutral
3553,05/04/2023 14:06:05,"Swears!! I remember those days all my brothers and uncles were working in either NNPC, CHEVRON OR NOBLE , living comfortably now one of my uncle is doing Porthacourt to Warri taxi 😩😩",negative,1,0,2812,2812,224,Chevron,0.20490194857120514,neutral
3554,05/04/2023 12:52:48,Imagine being a slave to a Lebanese😂🤣🤣. God Abeg o. Even slaves nwere grade🤌.,neutral,2,0,1572,1572,125,Chevron,-0.5691099315881729,negative
3555,05/04/2023 12:12:57,It is thesame situation in all oil bearing states of Niger Delta. The demons that took power since 1999 destroyed our economy such that no reasonable investor would look at the direction of Nigeria.,negative,1,0,373,373,29,Chevron,-0.8932471345178783,negative
3556,05/04/2023 11:56:45,Wow.,positive,0,0,2137,2137,170,Chevron,0.6057211607694626,positive
3557,05/04/2023 11:47:08,"Am surprised by this honestly, most of us up north think those companies are married to those southern states",neutral,0,0,849,849,67,Chevron,-0.6740287709981203,negative
3558,05/04/2023 11:35:23,This is the empty state the APC has left Nigeria at and Tinubu is still pushing in to come and demolish the remaining sanctity.,negative,0,0,89,89,7,Chevron,-0.8776682540774345,negative
3559,05/04/2023 10:54:53,@IAOkowa helped to ensure the last of them left with is maladministration.,neutral,0,0,180,180,14,Chevron,-0.7313178405165672,negative
3560,05/04/2023 10:10:12,Another APC legacy.,neutral,0,0,410,410,32,Chevron,-0.6640293672680855,negative
3561,05/04/2023 09:43:13,You forgot to add Keke and Delta Mall.,neutral,0,0,997,997,79,Chevron,-0.47671028785407543,negative
3562,05/04/2023 09:15:58,I passed through Delta state last week that place is a shadow of itself,neutral,0,0,236,236,18,Chevron,-0.5882692821323872,negative
3563,05/04/2023 08:51:08,"And dare I say, Indians are in that WhatsApp group",neutral,0,0,2563,2563,205,Chevron,-0.22895963117480278,neutral
3564,05/04/2023 08:50:05,"If you think it is bad now, wait until 2030. Just wait.",neutral,0,0,559,559,44,Chevron,-0.6112520396709442,negative
3565,05/04/2023 08:33:33,It’s happening to Nigeria as well,neutral,1,0,591,591,47,Chevron,-0.45979056134819984,neutral
3566,05/04/2023 08:12:09,"This one in particular hurts, the lost these companies turned Warri into a dry land, millions of Naira we invested on goods and property gone!",negative,3,3,1874,2777,222,Chevron,-0.8932523159310222,negative
3567,05/04/2023 08:06:27,"Charles, you are misinforming the public. 
Chevron is still in Delta, amongst a lot of E&P, Trading and servicing companies. Kindly delete this.",neutral,0,0,764,764,61,Chevron,-0.6480886396020651,negative
3568,05/04/2023 07:46:14,"@UncleCCA can you provide just 1 shred of evidence to support this tweet... 
SHELL,TOTAL, MOBILE and CHEVRON are NOT GOING ANYWHERE. 
I dare you to provide any official memo to prove you aren't telling blatant lies.",negative,0,0,11340,11340,907,Chevron,-0.7690176013857126,negative
3571,05/04/2023 02:34:07,No lies detected,neutral,0,1,17541,17842,1427,Chevron,-0.09813718497753143,neutral
3573,05/04/2023 01:34:34,"After 43 months without sending a shipment of crude #oil, #Venezuela is back to exporting to the USA...@Chevron",neutral,0,1,495,796,63,Chevron,-0.17471304535865784,neutral
3574,05/04/2023 00:46:30,I thought u were dumb but by God this one takes the biscuit,neutral,0,0,408,408,32,Chevron,-0.8531075567007065,negative
3575,05/04/2023 00:22:34,"There is absolutely nothing left in Delta State aside pipeline security.
Shell gone
Mobil gone
Total gone
Chevron gone.
This is the state Nigeria finds itself. No foreign company wants to invest in Nigeria except the Lebanese looking for slaves.",negative,2670,1144,51708,396052,31684,Chevron,-0.8430323889479041,negative
3578,04/04/2023 11:13:47,"Profit making middle east nations and oil marketing companies will want the oil price to be sky high to make high profits. So what is way forward for decrease in oil price. 
#petrodollar #SaudiArabia #Aramco #oilandgas #totalenergies #chevron #exxon",neutral,0,0,78,78,6,Chevron,-0.07835417240858078,neutral
3579,04/04/2023 11:13:42,"Oil companies are reporting biggest annual profits ever as they release results. ExxonMobil reported the highest profits of $59.1bn. Shell announced the biggest profits in 115-year history ($39.9bn), Chevron ($36.5bn), TotalEnergies ($36.2bn) and BP ($27.7bn) set new records.",positive,0,0,78,78,6,Chevron,0.9310292229056358,positive
3580,04/04/2023 07:16:11,@Chevron @elonmusk this dude Matthew Coleman- looks divorced now from that picture. Anyhow Houston area now- oil- and he was another one I told total truth- he got pissed and yelled at me in public. Here in St. Augustine potentially ,negative,0,0,94,94,7,Chevron,-0.711750129237771,negative
3587,03/04/2023 13:16:38,"⁣ Monoprice 113347 BlackbirdTM 4K Series HDMI Audio Inserter, Black Goes from 83.98 to 47.20$  GE 2 Outlet 2 USB Surge Protector, 12W/2.4A Total USB Goes from 23.99 to 16.80$  Pyle Projector Screen with Sta… ",neutral,0,0,317,317,25,Chevron,0.0198703370988369,neutral
3588,03/04/2023 11:41:52,"Saudi Aramco is worth more than all of these top 15 oil companies combined 🛢️:
🇸🇦 Saudi Aramco = $1.88 trillion
Next top 15 companies = $1.86 trillion
🇺🇲 Exxon Mobil
🇺🇲 Chevron
🇬🇧 Shell
🇨🇳 PetroChina
🇫🇷 TotalEnergies
🇺🇲 ConocoPhillips
🇬🇧 BP
🇦🇪 TAQA
🇨🇳 Sinopec",positive,0,0,1492,1492,119,Chevron,0.1492336392402649,neutral
3591,02/04/2023 19:47:29,"@CNN US oil companies Shell, BP, Exxon Mobil, Chevron, and TotalEnergies posted a combined profit of $196.3 billion from swings in global energy prices due to the Ukraine war. Now, Kiev's Energy Ministry is saying they want part of that money claiming the big profits were war related.",negative,1,0,85,85,6,Chevron,-0.14431077986955643,neutral
3592,02/04/2023 16:35:31,"@mzjacobson @Shell Greenwashing. Has $381b in revenue and$40b in profit (2023) and 1,377mt CO2 emissions.
Shell invested $3.5 billion on renewables/energy solutions in 2022, 14% of total capital expenditures. The other 86%? More fossil fuel. 🤮
Not as bad as Chevron who spent 0.2% of capital on…",neutral,1,0,40,40,3,Chevron,-0.5126118175685406,negative
3593,02/04/2023 15:30:54,"@KariLake Stop lying, you #filthyliar You're a loser just like your Personal Lord and Savior Donald ""Fucked a Porn Star"" Trump. 
",negative,0,0,181,181,14,Chevron,-0.9315462727099657,negative
3594,02/04/2023 05:14:35,"@LeMonado21 @WhoCouldItBeNo1 @AveryBa68752542 @GuntherEagleman No, I'm basing it on recent history! If you think big oil is out to save you money, or try to save the planet, or cares about you in any single fucking way, then you are an ignorant rube.
",negative,1,0,5542,5542,443,Chevron,-0.7787135802209377,negative
3595,02/04/2023 04:52:25,"@daveknox1 @SophiaKianni 14-25 years doesn’t match the data. However, the reality is that is probably a likely timeline due to fossil fuel indifference & total abandonment of any R & D into alternatives (algae was dumped by Chevron after a huge marketing push). EVs indeed rely upon mining & that’s not",negative,0,0,1686,1686,134,Chevron,-0.5179981458932161,negative
3596,02/04/2023 03:04:12,"@PierrePoilievre Oil & gas firms' profits set to smash records reaching $834 billion in 2022, Rystad says - Offshore Energy
Oil majors Exxon Mobil, Chevron, BP, Shell and TotalEnergies are slated to report a combined profit of $190 billion for 2022, estimates from analysts at Refinitiv. ",neutral,1,0,2619,2619,209,Chevron,0.38227750128135085,neutral
3597,01/04/2023 20:01:25,"@farmerbob2020 @ABlGFNJlNX @CBCNews Here you go..dont let the truth get in the way of your rhetoric.
",neutral,0,0,209,209,16,Chevron,-0.6926156841218472,negative
3599,01/04/2023 14:27:16,"Trueyezz Investment Ltd: Excellence in procurement & oilfield support services. Your trusted partner in Nigeria's oil & gas industry. #Procurement #MarineBrokerage
@Shell_Nigeria @TotalEnergies @nnpclimited @Chevron",neutral,0,0,1,1,0,Chevron,0.8627248387783766,positive
3600,01/04/2023 14:24:22,"1/ Business overview 
Chevron is one of 6 oil and gas supermajors, along with: BP ( $BP)Eni SpA ( $E)TotalEnergies ( $TTE)Exxon Mobil ( $XOM)Shell ( $SHEL) and is headquartered in the United States, along with fellow Dividend Aristocrat Exxon Mobil.",neutral,0,0,11383,11383,910,Chevron,0.09417407028377056,neutral
3602,01/04/2023 10:06:16,"In 2022, major oil companies Shell, BP, Exxon Mobil, Chevron, and TotalEnergies posted a combined profit of $196.3 billion.
Saudi Aramco alone posted a profit of $161 billion. 
Ukraine wants oil companies to share their profits with them. 🤡",neutral,20,10,257222,260232,20818,Chevron,-0.17243750393390656,neutral
3603,01/04/2023 04:12:12,"#Kiev Demands Cut Of #Western '#WarProfits' – Media 
Major oil companies have made record profits of more than $200 billion due to the conflict in Ukraine and should pay to rebuild the country’s war-torn infrastructure, #Ukrainian 🤘🙋‍♂️ 
 ",negative,0,0,0,0,0,Chevron,-0.07735659927129745,neutral
3604,01/04/2023 03:04:08,"RECORD-BREAKING PROFITS
Saudi Aramco announced record 2022 profits of $161 billion, up 46.5% from prior year
That's the best year on record for the #oil giant, which is ~95% state-owned
BP, Chevron, ExxonMobil, Shell & TotalEnergies raked in a record $199.3 billion in #profits ",positive,0,0,724,724,57,Chevron,0.8933706833049655,positive
3605,31/03/2023 19:53:44,"Western sanctions imposed on 🇷🇺 over the past year in response to Moscow’s military operation in 🇺🇦 have sent energy prices soaring. In 2022, oil majors Shell, BP, Exxon Mobil,Chevron & TotalEnergies posted a combined profit of B$196.3 , marking an all-time high for the industry.",positive,0,0,524,524,41,Chevron,-0.40242738649249077,neutral
3606,31/03/2023 08:31:35,"In 2022, the major oil companies such as Shell, BP, Exxon Mobil, Chevron, TotalEnergies posted combined profits of $196 billion, the industry's all-time high.
""I think it would be fair to share this money with Ukraine, help us restore, rebuild the energy industry,"" Galushchenko. ",neutral,4,0,1104,1104,88,Chevron,0.5826558172702789,positive
3609,31/03/2023 00:35:31,"@PierrePoilievre Oil & gas firms' profits set to smash records reaching $834 billion in 2022, Rystad says - Offshore Energy
Oil majors Exxon Mobil, Chevron,BP,Shell and TotalEnergies are slated to report a combined profit of $190 billion for 2022, according to estimates from analysts at Refinitiv ",neutral,0,0,2616,2616,209,Chevron,0.4078059555031359,neutral
3610,30/03/2023 22:16:01,"@RepMTG Oil is already booming. We don’t need your input when we do we will tell you. 
",neutral,0,0,85,85,6,Chevron,-0.20767546445131302,neutral
3611,30/03/2023 20:43:16,"@HouseGOP @SteveScalise Oil companies (including American) made record profits in 2022
Please explain
",neutral,0,0,936,936,74,Chevron,0.16879115998744965,neutral
3612,30/03/2023 20:33:27,"@RepDonaldsPress @HouseGOP @SpeakerMcCarthy It was NEVER about the gas prices - it was PROFIT !!!
GOP want more PROFIT for gas companies
",neutral,0,0,27,27,2,Chevron,-0.7340126372873783,negative
3631,30/03/2023 17:21:36,"at a Chevron out in the sticks to take a piss, cashier n this old dude are shootin the shit. grab some water while im there, get to the register n they both shut up real quick. Silence as she scans my shit, n she just mutters ""I wish he was still in office"" b4 givin me my total ",negative,20,0,870,870,69,Chevron,-0.7453593201935291,negative
